Term (N-Gramm);S;tf;df;idf;tf-idf*;tf/S;df/S;(tf*df)/S^2
player;3004;211;23;2,11597209231454;446,470111478367;0,0702396804260985352862849534;0,0076564580559254327563249001;0,0005377871670440300637764827
plug;3004;77;23;2,11597209231454;162,929851108219;0,0256324900133155792276964048;0,0076564580559254327563249001;0,0001962540846558782697193799
plural;3004;526;93;1,5092169797782;793,848131363331;0,1750998668442077230359520639;0,0309587217043941411451398136;0,0054208680481062976838693548
plurality;3004;12343;1417;0,32633007808467;4027,89215379909;4,1088548601864181091877496671;0,4717043941411451398135818908;1,9381648924381339749397607451
point;3004;4998;477;0,799181549292017;3994,3093833615;1,6637816245006657789613848202;0,1587882822902796271637816245;0,2641890262605917365394742208
polarization;3004;115;19;2,1989463273793;252,87882764862;0,0382822902796271637816245007;0,0063249001331557922769640479;0,0002421316628871225405628713
polarize;3004;195;22;2,13527724750992;416,379063264435;0,0649134487350199733688415446;0,0073235685752330226364846871;0,0004753980932657920819289328
pole;3004;211;26;2,06272658036131;435,235308456237;0,0702396804260985352862849534;0,0086551264980026631158455393;0,0006079333192671644199212413
port;3004;318;60;1,69954867794849;540,456479587619;0,1058588548601864181091877497;0,019973368841544607190412783;0,0021143579532660403084391694
portable;3004;1244;155;1,28736823016184;1601,48607832133;0,4141145139813581890812250333;0,0515978695073235685752330226;0,0213674266534988413141111452
portion;3004;11621;999;0,478134440106148;5556,40032847355;3,8685086551264980026631158455;0,3325565912117177097203728362;1,2864980514218946420307765412
pose;3004;260;19;2,1989463273793;571,726045118618;0,0865512649800266311584553928;0,0063249001331557922769640479;0,0005474281073969727004030135
position;3004;13841;1385;0,336250154931663;4654,03839440915;4,6075233022636484687083888149;0,4610519307589880159786950732;2,124307514525683465100239184
positional;3004;422;65;1,66478657168928;702,539933252874;0,1404793608521970705725699068;0,0216378162450066577896138482;0,0030396665963358220996062064
post;3004;177;33;1,95918598845424;346,775919956401;0,0589214380825565912117177097;0,0109853528628495339547270306;0,0006472727885234246038570854
posture;3004;75;8;2,57460994134019;193,095745600514;0,0249667110519307589880159787;0,0026631158455392809587217044;0,0000664892438133974939760745
potential;3004;396;61;1,69237009332136;670,17855695526;0,1318242343541944074567243675;0,020306258322237017310252996;0,0026768569559273831074767598
power;3004;3584;419;0,855485905365835;3066,06148483115;1,1930758988015978695073235686;0,1394806924101198402130492676;0,1664110524626729385231586469
predetermine;3004;4511;804;0,572443879583679;2582,29434080198;1,5016644474034620505992010652;0,2676431424766977363515312916;0,4019101916485963677369366366
predict;3004;189;26;2,06272658036131;389,855323688288;0,0629161118508655126498002663;0,0086551264980026631158455393;0,0005445469068317254756640502
presence;3004;196;50;1,77872992399611;348,631065103238;0,0652463382157123834886817577;0,0166444740346205059920106525;0,001085990982285492401609217
preset;3004;310;54;1,74530616850916;541,04491223784;0,1031957390146471371504660453;0,0179760319573901464713715047;0,0018550499023937900819324788
press;3004;230;83;1,55862183595606;358,483022269893;0,0765645805592543275632490013;0,0276298268974700399467376831;0,0021154661073295969333387707
pressure;3004;76;34;1,94622101128988;147,912796858031;0,0252996005326231691078561917;0,0113182423435419440745672437;0,0002863470100230318740569609
prevent;3004;482;206;1,16383270796298;560,967365238155;0,1604527296937416777629826897;0,0685752330226364846870838881;0,0110030833278664399531206505
preview;3004;332;39;1,88663532130563;626,36292667347;0,1105193075898801597869507324;0,0129826897470039946737683089;0,0014348378814931179200036879
primary;3004;406;55;1,73733723883789;705,358918968182;0,135153129161118508655126498;0,0183089214380825565912117177;0,002474508023921943400809573
principal;3004;259;32;1,97254995001222;510,890437053166;0,0862183754993342210386151798;0,0106524633821571238348868176;0,0009184380878757307167895092
print;3004;2289;200;1,17666993266815;2693,39747587739;0,7619840213049267643142476698;0,0665778961384820239680426099;0,0507312930296222879037448515
printer;3004;479;73;1,61437706821167;773,286615673392;0,1594540612516644474034620506;0,0243009320905459387483355526;0,0038748823140384502864356623
priority;3004;158;24;2,09748868662052;331,403212486043;0,0525965379494007989347536618;0,0079893475366178428761651132;0,0004202120209006721619287909
prism;3004;308;56;1,72951190132593;532,689665608386;0,1025299600532623169107856192;0,0186418109187749667110519308;0,0019113441288224666268322219
probe;3004;109;10;2,47769992833213;270,069292188202;0,0362849533954727030625832224;0,0033288948069241011984021305;0,0001207887929276721140565354
process;3004;2373;488;0,78928010632942;1872,96169231971;0,7899467376830892143808255659;0,162450066577896138482023968;0,1283269001296096992735828483
processing;3004;6653;768;0,592338708300619;3940,82942632402;2,2147137150466045272969374168;0,2556591211717709720372836218;0,5662117620358829151012143595
processor;3004;3228;518;0,763370168586898;2464,15890419851;1,074567243675099866844207723;0,1724367509986684420772303595;0,1852948842289286721122834889
produce;3004;1206;281;1,02899360842705;1240,96629176302;0,4014647137150466045272969374;0,0935419440745672436750998668;0,0375537897982450385726266443
product;3004;513;118;1,40581792102601;721,184593486341;0,1707723035952063914780292943;0,0392809587217043941411451398;0,0067080998083336731672461574
profile;3004;251;34;1,94622101128988;488,501473833759;0,0835552596537949400798934754;0,0113182423435419440745672437;0,0009456986778392236893196998
program;3004;1619;362;0,918991357798965;1487,84700827652;0,5389480692410119840213049268;0,1205059920106524633821571238;0,0649464717261139607908496616
project;3004;1001;222;1,13134695388149;1132,47830083537;0,3332223701731025299600532623;0,0739014647137150466045272969;0,0246256212311680298439187165
projection;3004;1004;130;1,36375657602529;1369,21160232939;0,3342210386151797603195739015;0,0432756324900133155792276964;0,0144636268375410681895954085
projector;3004;339;27;2,04633616417314;693,707959654696;0,1128495339547270306258322237;0,0089880159786950732356857523;0,0010142934143733787706050167
property;3004;334;53;1,75342405873134;585,643635616268;0,1111850865512649800266311585;0,0176431424766977363515312916;0,0019616543233079373972741183
protective;3004;167;36;1,92139742756484;320,873370403329;0,0555925432756324900133155792;0,0119840213049267643142476698;0,0006662222230102428896402666
protocol;3004;190;38;1,89791633171532;360,604103025911;0,0632490013315579227696404794;0,0126498002663115845539280959;0,0008000872338878831775120966
protrude;3004;388;112;1,42848190566195;554,250979396836;0,1291611185086551264980026631;0,0372836218375499334221038615;0,0048155942985916691637071565
protrusion;3004;594;89;1,52830992168722;907,816093482207;0,1977363515312916111850865513;0,0296271637816245006657789614;0,0058583672723984531942319251
proximal;3004;210;37;1,90949820426514;400,994622895679;0,0699067909454061251664447403;0,0123169107856191744340878828;0,0008610357073834975469901649
proximate;3004;144;51;1,77012975223419;254,898684321724;0,0479360852197070572569906791;0,0169773635153129161118508655;0,000813828344275985326267152
pulse;3004;898;82;1,56388607594841;1404,36969620168;0,2989347536617842876165113182;0,02729693741677762982689747;0,0081600032624055631107037044
pupil;3004;180;39;1,88663532130563;339,594357835014;0,0599201065246338215712383489;0,0129826897470039946737683089;0,0007779241526167506795200718
quality;3004;496;118;1,40581792102601;697,285688828899;0,1651131824234354194407456724;0,0392809587217043941411451398;0,0064858041031842142123861483
quantity;3004;559;67;1,6516251256313;923,258445227899;0,1860852197070572569906790945;0,0223035952063914780292942743;0,0041503694142386272364765311
radar;3004;61;6;2,69954867794849;164,672469354858;0,020306258322237017310252996;0,0019973368841544607190412783;0,0000405584387261724713254055
radiation;3004;760;75;1,60263866494043;1218,00538535473;0,2529960053262316910785619174;0,0249667110519307589880159787;0,0063164781622727619277270785
radio;3004;335;55;1,73733723883789;582,007975010692;0,1115179760319573901464713715;0,0183089214380825565912117177;0,0020417738621030813775152881
radius;3004;497;83;1,55862183595606;774,63505247016;0,1654460719041278295605858855;0,0276298268974700399467376831;0,0045712463275774333733450827
rail;3004;281;21;2,15548063359821;605,690058041097;0,0935419440745672436750998668;0,006990679094540612516644474;0,0006539217129047643532546928
ramp;3004;228;9;2,52345741889281;575,34829150756;0,0758988015978695073235685752;0,0029960053262316910785619174;0,0002273932138418194293981748
range;3004;3121;498;0,780470585572413;2435,8486975715;1,0389480692410119840213049268;0,1657789613848202396804260985;0,1722357318515392703204426943
rate;3004;677;139;1,33468512807804;903,58183170883;0,2253661784287616511318242344;0,0462716378162450066577896138;0,0104280621842869072927175661
ratio;3004;918;187;1,20585832179563;1106,97793940839;0,3055925432756324900133155792;0,0622503328894806924101198402;0,0190232375474511570014946782
reach;3004;275;102;1,46909975657021;404,002433056809;0,0915446071904127829560585885;0,033954727030625832223701731;0,0031083721482763328433814834
read;3004;1716;294;1,00935259791997;1732,04905803067;0,5712383488681757656458055925;0,0978695073235685752330226365;0,0559068157680571488348424914
readable;3004;485;160;1,27357994567621;617,68627365296;0,1614513981358189081225033289;0,0532623169107856191744340879;0,0085992755331994092209056367
readout;3004;232;37;1,90949820426514;443,003583389512;0,0772303595206391478029294274;0,0123169107856191744340878828;0,000951239448157006813817706
realtime;3004;165;49;1,78750384830362;294,938134970097;0,0549267643142476697736351531;0,0163115845539280958721704394;0,000895942560385531231327604
rear;3004;974;163;1,26551232392817;1232,60900350604;0,32423435419440745672436751;0,054260985352862849533954727;0,0175932755438376882310492357
rearview;3004;65;7;2,63260188831787;171,119122740662;0,0216378162450066577896138482;0,0023302263648468708388814913;0,0000504210098918264329318565
rearward;3004;139;18;2,22242742322882;308,917411828807;0,0462716378162450066577896138;0,0059920106524633821571238349;0,0002772601467018675498802307
receive;3004;7134;1218;0,392052640035274;2796,90353401165;2,3748335552596537949400798935;0,405459387483355525965379494;0,9628985586904987757113905826
receiver;3004;471;95;1,49997632304328;706,488848153386;0,1567909454061251664447403462;0,0316245006657789613848202397;0,0049584353573841181132657566
receptacle;3004;107;10;2,47769992833213;265,113892331538;0,0356191744340878828229027963;0,0033288948069241011984021305;0,0001185724848005588642573329
reception;3004;169;43;1,84423147275254;311,67511889518;0,0562583222370173102529960053;0,0143142476697736351531291611;0,0008052955579865993145402224
recess;3004;680;121;1,39491455801568;948,541899450663;0,2263648468708388814913448735;0,040279627163781624500665779;0,0091178916349439096739190179
recognition;3004;428;81;1,56921490945348;671,62398124609;0,1424766977363515312916111851;0,026964047936085219707057257;0,0038417485075381072019375852
recognize;3004;627;81;1,56921490945348;983,897748227332;0,2087217043941411451398135819;0,026964047936085219707057257;0,0056279820425850308776048269
record;3004;4546;442;0,832277658983039;3783,53423773689;1,513315579227696404793608522;0,1471371504660452729693741678;0,2226649420834360222765562472
recorder;3004;78;23;2,11597209231454;165,045823200534;0,0259653794940079893475366178;0,0076564580559254327563249001;0,0001988028390020585069884628
rectangular;3004;387;101;1,47337855454949;570,197500610652;0,1288282290279627163781624501;0,033621837549933422103861518;0,004331441788223779745071374
reduction;3004;585;90;1,52345741889281;891,222590052291;0,1947403462050599201065246338;0,0299600532623169107856191744;0,0058344311446256300964005383
reference;3004;2996;308;0,989149211831686;2963,49103864773;0,9973368841544607190412782956;0,1025299600532623169107856192;0,1022569108920019645355238732
reflect;3004;1495;201;1,17450387091164;1755,8832870129;0,4976697736351531291611185087;0,0669107856191744340878828229;0,0332994755328447999205675167
reflection;3004;403;76;1,59688633605134;643,54519342869;0,1341544607190412782956058589;0,0252996005326231691078561917;0,0033940542658612307424986835
reflective;3004;455;50;1,77872992399611;809,322115418231;0,1514647137150466045272969374;0,0166444740346205059920106525;0,0025210504945913216465928252
reflector;3004;239;27;2,04633616417314;489,074343237381;0,0795605858854860186418109188;0,0089880159786950732356857523;0,0007150918172130900477126814
refract;3004;304;32;1,97254995001222;599,655184803716;0,101198402130492676431424767;0,0106524633821571238348868176;0,0010780122730278847023320881
refractive;3004;730;100;1,47769992833213;1078,72094768246;0,243009320905459387483355526;0,0332889480692410119840213049;0,0080895246639633617670890654
region;3004;5573;406;0,869173894754937;4843,90611546926;1,8551930758988015978695073236;0,135153129161118508655126498;0,2507351494057634649583954638
register;3004;731;107;1,44831615064692;1058,7191061229;0,243342210386151797603195739;0,0356191744340878828229027963;0,0086676486389208529772110333
registration;3004;325;41;1,86491607161239;606,097723274028;0,108189081225033288948069241;0,013648468708388814913448735;0,0014766152896892026787186548
relation;3004;384;113;1,42462148484871;547,054650181905;0,1278295605858854860186418109;0,0376165113182423435419440746;0,0048085021125849067643497086
relationship;3004;470;113;1,42462148484871;669,572097878894;0,1564580559254327563249001332;0,0376165113182423435419440746;0,0058854062315492348417821954
relative;3004;2400;551;0,736548329480346;1767,71599075283;0,7989347536617842876165113182;0,1834221038615179760319573901;0,1465422933647280767232682212
release;3004;515;130;1,36375657602529;702,334636653026;0,1714380825565912117177097204;0,0432756324900133155792276964;0,0074190914555116037028303141
remain;3004;472;146;1,31334707254769;619,899818242511;0,1571238348868175765645805593;0,0486018641810918774966711052;0,0076365112827814135081320778
remote;3004;940;146;1,31334707254769;1234,54624819483;0,3129161118508655126498002663;0,0486018641810918774966711052;0,015208306368251120122127443
removable;3004;219;62;1,68530823883388;369,082504304619;0,0729027962716378162450066578;0,0206391478029294274300932091;0,0015046515874971852886785662
removably;3004;150;56;1,72951190132593;259,42678519889;0,0499334221038615179760319574;0,0186418109187749667110519308;0,0009308494133875649156650431
remove;3004;518;160;1,27357994567621;659,714411860275;0,1724367509986684420772303595;0,0532623169107856191744340879;0,0091843808787573071678950924
render;3004;252;45;1,82448741455679;459,77082846831;0,0838881491344873501997336884;0,0149800266311584553928095872;0,0012566467080732126361478082
repeat;3004;227;97;1,49092819406589;338,440700052956;0,0755659121171770972037283622;0,0322902796271637816245006658;0,0024400444325453323664319744
represent;3004;1339;300;1,00057867361247;1339,77484396709;0,445739014647137150466045273;0,0998668442077230359520639148;0,0445145487330696222169818848
representation;3004;406;59;1,70684791668999;692,980254176135;0,135153129161118508655126498;0,0196404793608521970705725699;0,0026544722438435392845048147
representative;3004;328;72;1,62036743190086;531,480517663483;0,1091877496671105193075898802;0,0239680426098535286284953395;0,0026170166364953253628982927
reproduction;3004;333;39;1,88663532130563;628,249561994775;0,1108521970705725699067909454;0,0129826897470039946737683089;0,0014391596823409887571121328
request;3004;481;63;1,67835937887855;807,290861240582;0,1601198402130492676431424767;0,0209720372836218375499334221;0,0033580392587956404332616432
require;3004;283;112;1,42848190566195;404,260379302332;0,0942077230359520639147802929;0,0372836218375499334221038615;0,0035124051198490782817760961
reset;3004;477;76;1,59688633605134;761,714782296489;0,1587882822902796271637816245;0,0252996005326231691078561917;0,0040172801112054765860344219
resilient;3004;223;38;1,89791633171532;423,235341972516;0,07423435419440745672436751;0,0126498002663115845539280959;0,0009390497534578839399220923
resin;3004;338;63;1,67835937887855;567,285470060949;0,1125166444740346205059920107;0,0209720372836218375499334221;0,0023597032629374770612108844
resolution;3004;936;153;1,29300849751453;1210,2559536736;0,3115845539280958721704394141;0,0509320905459387483355525965;0,0158696527133817138622094642
respective;3004;1776;412;0,862802712298996;1532,33761704302;0,5912117177097203728362183755;0,1371504660452729693741677763;0,0810849626153145118537023871
response;3004;1693;418;0,856523646557096;1450,09453362116;0,5635818908122503328894806924;0,1391478029294274300932090546;0,0784211818773370969200409219
responsive;3004;292;111;1,43237694954547;418,254069267278;0,0972037283621837549933422104;0,0369507323568575233022636485;0,0035917489507997326245875451
restrict;3004;155;46;1,81494209665056;281,316024980836;0,0515978695073235685752330226;0,0153129161118508655126498003;0,0007901138473158735534156854
retract;3004;581;93;1,5092169797782;876,855065251132;0,1934087882822902796271637816;0,0309587217043941411451398136;0,00598768885161551132001539
retractable;3004;481;27;2,04633616417314;984,287694967282;0,1601198402130492676431424767;0,0089880159786950732356857523;0,0014391596823409887571121328
retrieve;3004;233;52;1,76169658469733;410,475304234478;0,0775632490013315579227696405;0,0173102529960053262316910786;0,0013426394634052067283568646
reverse;3004;242;61;1,69237009332136;409,55356258377;0,0805592543275632490013315579;0,020306258322237017310252996;0,0016358570286222896767913532
rigid;3004;139;30;2,00057867361247;278,080435632133;0,0462716378162450066577896138;0,0099866844207723035952063915;0,0004621002445031125831337178
ring;3004;1206;122;1,39134009765738;1677,9561577748;0,4014647137150466045272969374;0,040612516644474034620505992;0,0163044923679213334728129915
road;3004;105;20;2,17666993266815;228,550342930156;0,0349533954727030625832223702;0,006657789613848202396804261;0,0002327123533468912289162608
robot;3004;299;13;2,36375657602529;706,763216231563;0,0995339547270306258322237017;0,0043275632490013315579227696;0,0004307394845044600984750027
roll;3004;341;50;1,77872992399611;606,546904082674;0,1135153129161118508655126498;0,0166444740346205059920106525;0,0018894026783640454538201173
roller;3004;170;26;2,06272658036131;350,663518661423;0,0565912117177097203728362184;0,0086551264980026631158455393;0,0004898040960920282056237489
rolling;3004;147;25;2,07975991966009;305,724708190034;0,0489347536617842876165113182;0,0083222370173102529960053262;0,0004072466183570596506034564
rotary;3004;371;43;1,84423147275254;684,209876391194;0,1235019973368841544607190413;0,0143142476697736351531291611;0,0017678381775918837023338611
rotatable;3004;524;137;1,34097936117572;702,673185256079;0,1744340878828229027962716378;0,0456058588548601864181091877;0,0079552163914602988292573949
rotatably;3004;346;116;1,41324193910521;488,981710930403;0,115179760319573901464713715;0,0386151797603195739014647137;0,0044476871494908696970395443
rotate;3004;2059;374;0,904828326131651;1863,04152350507;0,6854194407456724367509986684;0,1245006657789613848202396804;0,08533517671067959099363299
rotation;3004;2085;301;0,999133432738287;2083,19320725933;0,6940745672436750998668442077;0,1001997336884154460719041278;0,0695460867977184437616245361
rotational;3004;707;115;1,41700208797852;1001,82047620081;0,2353528628495339547270306258;0,0382822902796271637816245007;0,0090098466137471387462078968
rotor;3004;288;17;2,24725100695386;647,208290002711;0,0958721704394141145139813582;0,0056591211717709720372836218;0,000542552229517323550844768
rule;3004;117;19;2,1989463273793;257,276720303378;0,0389480692410119840213049268;0,0063249001331557922769640479;0,0002463426483286377151813561
sample;3004;1008;112;1,42848190566195;1439,90976090724;0,3355525965379494007989347537;0,0372836218375499334221038615;0,0125106161159288724665381799
satisfy;3004;1071;140;1,33157189265389;1426,11349703232;0,3565246338215712383488681758;0,0466045272969374167776298269;0,0166156620289680337446210202
scale;3004;587;95;1,49997632304328;880,486101626407;0,1954061251664447403462050599;0,0316245006657789613848202397;0,0061796211354235187526263251
scan;3004;962;123;1,38779481689273;1335,05861385081;0,3202396804260985352862849534;0,0409454061251664447403462051;0,0131123437724401197870216542
scanner;3004;115;20;2,17666993266815;250,317042256837;0,0382822902796271637816245007;0,006657789613848202396804261;0,0002548754346180237269082856
scene;3004;2149;211;1,15341747303444;2478,69414955101;0,7153794940079893475366178429;0,0702396804260985352862849534;0,0502480270425052437850287499
score;3004;149;11;2,43630724317391;363,009779232912;0,0496005326231691078561917443;0,0036617842876165113182423435;0,0001816264510169308210446435
screen;3004;1722;229;1,11786444599224;1924,96257599864;0,5732356857523302263648468708;0,0762316910785619174434087883;0,0436987257114792349658954505
screw;3004;626;102;1,46909975657021;919,656447612953;0,2083888149134487350199733688;0,033954727030625832223701731;0,0070757853266217613089338494
seal;3004;538;92;1,51391210098658;814,484710330778;0,1790945406125166444740346205;0,0306258322237017310252996005;0,0054849193529798706030663066
search;3004;884;89;1,52830992168722;1351,0259707715;0,2942743009320905459387483356;0,0296271637816245006657789614;0,0087185129104381020601027303
seat;3004;354;45;1,82448741455679;645,868544753103;0,1178428761651131824234354194;0,0149800266311584553928095872;0,0017652894232457034650647783
secure;3004;978;186;1,20818698411421;1181,6068704637;0,3255659121171770972037283622;0,0619174434087882822902796272;0,0201582089393458522236662701
security;3004;252;35;1,93363188398185;487,275234763427;0,0838881491344873501997336884;0,0116511318242343541944074567;0,0009773918840569431614482953
segment;3004;774;88;1,53321725618196;1186,71015628484;0,2576564580559254327563249001;0,0292942743009320905459387483;0,0075478589576968835161639784
select;3004;5133;757;0,598604048832058;3072,63458265495;1,7087217043941411451398135819;0,2519973368841544607190412783;0,4305933189834769796507453001
selectable;3004;217;50;1,77872992399611;385,984393507156;0,0722370173102529960053262317;0,0166444740346205059920106525;0,0012023471589589380160673474
selection;3004;979;203;1,17020389041892;1145,62960872012;0,3258988015978695073235685752;0,067576564580559254327563249;0,0220231214129052962672052
selector;3004;308;50;1,77872992399611;547,848816590802;0,1025299600532623169107856192;0,0166444740346205059920106525;0,0017065572578772023453859124
semiconductor;3004;988;108;1,44427617284518;1426,94485877104;0,3288948069241011984021304927;0,0359520639147802929427430093;0,0118244471197746103287050909
send;3004;476;154;1,29017920749567;614,125302767938;0,1584553928095872170439414115;0,0512649800266311584553928096;0,0081232125474954831640369432
sense;3004;1572;210;1,15548063359821;1816,41555601639;0,5233022636484687083888149134;0,0699067909454061251664447403;0,0365823819461313011856361957
sensitive;3004;200;43;1,84423147275254;368,846294550509;0,0665778961384820239680426099;0,0143142476697736351531291611;0,000953012494658697413657068
sensitivity;3004;482;78;1,58560532564165;764,261766959275;0,1604527296937416777629826897;0,0259653794940079893475366178;0,0041662160173474869725408288
sensor;3004;9209;894;0,526362409536213;4847,27142941899;3,0655792276964047936085219707;0,297603195739014647137150466;0,9123261749535905078182485492
separate;3004;745;258;1,0660802223689;794,229765664831;0,2480026631158455392809587217;0,0858854860186418109187749667;0,0212998292556218871952354694
separation;3004;210;36;1,92139742756484;403,493459788617;0,0699067909454061251664447403;0,0119840213049267643142476698;0,0008377644720488084240985388
sequence;3004;912;140;1,33157189265389;1214,39356610035;0,3035952063914780292942743009;0,0466045272969374167776298269;0,0141489110834909867181086558
sequential;3004;256;36;1,92139742756484;491,8777414566;0,0852197070572569906790945406;0,0119840213049267643142476698;0,0010212747849737855074725045
serial;3004;237;63;1,67835937887855;397,771172794216;0,0788948069241011984021304927;0,0209720372836218375499334221;0,0016545848322963966375946142
series;3004;366;95;1,49997632304328;548,991334233841;0,121837549933422103861517976;0,0316245006657789613848202397;0,0038530516789863847759135179
server;3004;661;58;1,71427193476919;1133,13374888244;0,2200399467376830892143808256;0,0193075898801597869507323569;0,004248441048863388540091241
service;3004;265;32;1,97254995001222;522,72573675324;0,0882157123834886817576564581;0,0106524633821571238348868176;0,0009397146458960179148618531
setting;3004;2573;406;0,869173894754937;2236,38443120445;0,8565246338215712383488681758;0,135153129161118508655126498;0,1157619844645665521869642075
shade;3004;199;29;2,01530193043317;401,045084156202;0,0662450066577896138482023968;0,0096537949400798934753661784;0,0006395157100785282295598767
shaft;3004;1304;116;1,41324193910521;1842,8674885932;0,4340878828229027962716378162;0,0386151797603195739014647137;0,0167623816269829308813282246
shake;3004;872;68;1,64519101562589;1434,60656562578;0,290279627163781624500665779;0,0226364846870838881491344874;0,0065709103352653630046755236
shape;3004;1673;447;0,827392405200194;1384,22749389992;0,5569241011984021304926764314;0,148801597869507323568575233;0,0828711961503614355293696288
share;3004;171;65;1,66478657168928;284,678503758866;0,0569241011984021304926764314;0,0216378162450066577896138482;0,0012317132416431885759067803
sharpness;3004;202;16;2,27357994567621;459,263149026594;0,067243675099866844207723036;0,0053262316910785619174434088;0,0003581553933415011675511214
sheet;3004;320;66;1,65815599279026;530,609917692884;0,1065246338215712383488681758;0,0219707057256990679094540613;0,0023404213822315917879578228
shell;3004;171;20;2,17666993266815;372,210558486254;0,0569241011984021304926764314;0,006657789613848202396804261;0,0003789886897363657156636247
shield;3004;509;82;1,56388607594841;796,018012657743;0,1694407456724367509986684421;0,02729693741677762982689747;0,0046252134304726410059556632
shift;3004;1029;163;1,26551232392817;1302,21218132209;0,3425432756324900133155792277;0,054260985352862849533954727;0,018586735661816202453541749
shoot;3004;1936;179;1,22484689735224;2371,30359327393;0,6444740346205059920106524634;0,0595872170439414114513981358;0,0384024141801167019207412753
shot;3004;458;56;1,72951190132593;792,116450807276;0,1524633821571238348868175766;0,0186418109187749667110519308;0,0028421935422100315424972651
shoulder;3004;80;19;2,1989463273793;175,915706190344;0,0266311584553928095872170439;0,0063249001331557922769640479;0,0001684394176606069847393888
shutter;3004;2224;222;1,13134695388149;2516,11562543244;0,7403462050599201065246338216;0,0739014647137150466045272969;0,0547126689491685298430321932
side;3004;6505;759;0,59745815243665;3886,46528160041;2,1654460719041278295605858855;0,2526631158455392809587217044;0,5471283517227806333676713339
sidewall;3004;498;66;1,65815599279026;825,761684409551;0,1657789613848202396804260985;0,0219707057256990679094540613;0,0036422807760979147200093617
sight;3004;197;25;2,07975991966009;409,712704173038;0,0655792276964047936085219707;0,0083222370173102529960053262;0,0005457658763016377630536116
sign;3004;122;17;2,24725100695386;274,16462284837;0,040612516644474034620505992;0,0056591211717709720372836218;0,0002298311527816440041772976
signal;3004;14786;1036;0,462340172922917;6836,16179683824;4,9221038615179760319573901465;0,344873501997336884154460719;1,69750319591631929730621045
signature;3004;25;5;2,77872992399611;69,4682480999028;0,0083222370173102529960053262;0,0016644474034620505992010652;0,0000138519257944578112450155
silicon;3004;208;43;1,84423147275254;383,600146332529;0,0692410119840213049267643142;0,0143142476697736351531291611;0,0009911329944450453102033507
similarity;3004;192;18;2,22242742322882;426,706065259934;0,0639147802929427430093209055;0,0059920106524633821571238349;0,0003829780443651695653021892
site;3004;163;24;2,09748868662052;341,890655919146;0,054260985352862849533954727;0,0079893475366178428761651132;0,0004335098696633516607240058
size;3004;1793;400;0,875639937004168;1570,02240704847;0,5968708388814913448735019973;0,1331557922769640479360852197;0,0794768094382811377994010649
slave;3004;202;14;2,33157189265389;470,977522316086;0,067243675099866844207723036;0,0046604527296937416777629827;0,0003133859691738135216072312
sleeve;3004;300;32;1,97254995001222;591,764985003667;0,0998668442077230359520639148;0,0106524633821571238348868176;0,0010638279010143599036171922
slid;3004;65;22;2,13527724750992;138,793021088145;0,0216378162450066577896138482;0,0073235685752330226364846871;0,0001584660310885973606429776
slide;3004;747;112;1,42848190566195;1067,07598352948;0,2486684420772303595206391478;0,0372836218375499334221038615;0,0092712601573401465600238297
slope;3004;165;21;2,15548063359821;355,654304543705;0,0549267643142476697736351531;0,006990679094540612516644474;0,0003839753830223705277118303
slot;3004;699;114;1,42079507699566;993,135758819965;0,2326897470039946737683089214;0,0379494007989347536617842876;0,0088304364708573211749624557
smart;3004;54;11;2,43630724317391;131,560591131391;0,0179760319573901464713715047;0,0036617842876165113182423435;0,0000658243513752635190363138
socket;3004;192;22;2,13527724750992;409,973231521905;0,0639147802929427430093209055;0,0073235685752330226364846871;0,0004680842764463183575915646
software;3004;254;76;1,59688633605134;405,60912935704;0,0845539280958721704394141145;0,0252996005326231691078561917;0,0021391806042897087061902373
solder;3004;187;34;1,94622101128988;363,943329111207;0,0622503328894806924101198402;0,0113182423435419440745672437;0,0007045643536093021111664696
sound;3004;476;61;1,69237009332136;805,568164420969;0,1584553928095872170439414115;0,020306258322237017310252996;0,0032176361389430160584821658
source;3004;2996;396;0,880004742406618;2636,49420825023;0,9973368841544607190412782956;0,1318242343541944074567243675;0,1314731711468596686885306941
space;3004;1848;401;0,874555555711948;1616,17866695568;0,615179760319573901464713715;0,1334886817576564580559254328;0,0821195352490509768599701064
spacer;3004;301;40;1,87563993700417;564,567621038255;0,1001997336884154460719041278;0,013315579227696404793608522;0,0013342174925221763791198952
spatial;3004;371;79;1,58007283704169;586,207022542467;0,1235019973368841544607190413;0,0262982689747003994673768309;0,0032478887448781119182412797
speaker;3004;132;28;2,03054189698991;268,031530402668;0,0439414114513981358189081225;0,0093209054593874833555259654;0,000409573741890528562892619
specific;3004;693;164;1,26285608028443;875,159263637112;0,2306924101198402130492676431;0,0545938748335552596537949401;0,0125943925631337533089480338
spectral;3004;459;47;1,80560207039641;828,771350311954;0,1527962716378162450066577896;0,0156458055925432756324900133;0,002390620761310706895909759
spectrum;3004;229;38;1,89791633171532;434,622839962808;0,0762316910785619174434087883;0,0126498002663115845539280959;0,0009643156661069749876330007
speed;3004;1218;173;1,23965382520334;1509,89835909766;0,405459387483355525965379494;0,0575898801597869507323568575;0,0233503575348270659094576073
split;3004;176;38;1,89791633171532;334,033274381896;0,0585885486018641810918774967;0,0126498002663115845539280959;0,0007411334377066707328533105
splitter;3004;167;27;2,04633616417314;341,738139416915;0,0555925432756324900133155792;0,0089880159786950732356857523;0,0004996666672576821672301999
